tract_geoid,walk_block_group_count,walk_tot_pop,walk_households,walk_housing_units,walk_workers,walk_land_acres,nat_walk_index,d2a_jobs_housing_mix,d2b_employment_mix,d3b_intersection_density,d4a_commute_mode_split,d2a_ranked,d2b_ranked,d3b_ranked,d4a_ranked
06073001300,5.0,6329.0,3350.0,3656.0,3473.0,195.68615009999996,16.27572139303483,0.5183568738153936,0.6315514560383028,206.79037262377295,281.4216029850746,10.921194029850746,13.14865671641791,18.798805970149253,17.993432835820897
06073001400,3.0,3380.0,1567.0,1761.0,1908.0,184.4171546,17.12646245479685,0.5846412592083617,0.7750770162109,181.6848908589773,331.8594320357371,12.583918315252074,17.867262284620292,18.550733886407148,17.603063178047226
06073001500,4.0,3682.0,1813.0,2001.0,2135.0,196.0175112,14.65232579518294,0.4250110117124439,0.6491983644552232,175.86136693068005,581.8789354660784,7.864313292884721,13.619415333701047,18.042471042471043,15.172642029784887
06073001600,4.0,5272.0,2261.0,2534.0,2733.0,170.0485367,15.408521303258148,0.39496507163337313,0.6846477100944677,218.6745336811601,440.0858160106148,7.395400265369306,14.927465723131357,18.92702344095533,16.137107474568776
06073001700,4.0,4370.0,2212.0,2446.0,2692.0,156.74714369999998,14.070524412296564,0.2960787595637085,0.580991139587724,191.14349822918982,509.79991862567806,4.871609403254973,11.535262206148282,18.664556962025316,15.343580470162749
06073001800,6.0,5852.0,2574.0,2810.0,2950.0,185.3739258,16.597384097384097,0.529591949475222,0.6066059252821742,255.55715857619847,213.6576146076146,11.056721056721056,12.374514374514375,19.37839937839938,18.698135198135198
06073001900,3.0,3131.0,1463.0,1553.0,1724.0,454.27135809999993,11.016746411483254,0.316620234688581,0.47000970934380637,74.43077165271377,740.3124401913876,5.91660970608339,8.369788106630212,11.483253588516746,14.423786739576213
06073002001,3.0,3329.0,1517.0,1669.0,1530.0,609.7988161999999,9.60184574818721,0.4735996225172626,0.667224275418532,95.91997667197796,-72784.6927027027,9.711931443638761,14.375082399472644,12.526697429136453,4.235332893869479
06073002002,2.0,2738.0,1085.0,1214.0,1420.0,315.512106,11.666666666666668,0.1705863603948998,0.6803943744091021,91.49238855670332,1018.7988110599078,2.416589861751152,14.750230414746543,13.416589861751152,13.0
06073002100,5.0,5319.0,2373.0,2639.0,2852.0,220.24443069999998,15.334035679168425,0.39269353866771617,0.6439737225415134,197.18120809259207,360.19208175305516,7.511167298777918,13.47914032869785,18.71597134428993,16.790981879477453
06073002201,2.0,3358.0,1152.0,1345.0,1564.0,88.30538569999999,14.301649305555555,0.4084675566308131,0.5573493413459608,118.46331108696589,273.40328124999996,7.8984375,10.088541666666666,15.911458333333334,18.0
06073002202,3.0,5473.0,1804.0,1897.0,1988.0,120.308048,15.359478935698448,0.5099664293288346,0.5470403784746838,204.11652120673165,364.2674445676275,10.669623059866963,10.629157427937916,18.429046563192905,17.0
06073002301,3.0,3012.0,1220.0,1314.0,1387.0,104.6036075,15.489754098360656,0.4883461196210467,0.6123695861640053,229.7670983777344,275.5563606557377,10.217213114754099,12.714754098360656,16.631967213114756,18.371311475409836
06073002302,3.0,7233.0,2288.0,2312.0,2519.0,130.6724104,16.629662004662002,0.5264489555885636,0.6829718047249111,173.54329058095317,236.58867132867132,10.881993006993007,14.631993006993007,18.42132867132867,18.710664335664337
06073002401,3.0,4864.0,1708.0,1816.0,2040.0,161.70298129999998,15.492583918813429,0.3513240022381474,0.6795097280257314,153.35235065219086,266.23755269320844,6.4976580796252925,14.63231850117096,17.326112412177984,18.58665105386417
06073002402,2.0,5212.0,1579.0,1662.0,2046.0,124.0207255,15.746780662866792,0.46995025486594005,0.6780662975188273,139.73534592572847,215.97886637112097,9.0,14.442051931602279,17.03863204559848,18.48068397720076
06073002501,3.0,5583.0,1585.0,1657.0,2504.0,310.6775945,12.064563617245005,0.28624154513387884,0.49093372019324377,89.72015661065517,381.6907760252365,4.522397476340694,8.466876971608833,13.155205047318612,16.54384858044164
06073002502,3.0,6538.0,2071.0,2160.0,2794.0,467.82849959999993,13.819652341863835,0.37765263809720173,0.603874811932508,117.85854955979227,425.39020762916465,7.030902945436987,12.921294060840173,14.931916948334138,16.550941574118784
06073002601,3.0,5820.0,1642.0,1784.0,2442.0,206.3504919,15.22482744620382,0.5246122798767501,0.5613928630414211,177.6402584387881,373.9409987819732,10.9068209500609,10.953714981729599,17.721071863581,17.0231425091352
06073002602,3.0,4444.0,1211.0,1306.0,1851.0,189.60304229999997,11.134048995320672,0.3389020299656696,0.3436999643056762,78.70147745561167,616.8143352601155,6.028901734104046,6.801816680429397,12.208918249380677,14.777869529314616
06073002702,3.0,6539.0,2085.0,2181.0,2398.0,335.95048829999996,13.18273381294964,0.45891336817706346,0.5554962071007573,113.68628481345802,547.8538800959233,9.225419664268586,10.018705035971223,14.212470023980815,15.713669064748201
06073002703,4.0,7073.0,2239.0,2477.0,3199.0,484.7610271,13.5981837129671,0.5191086472411768,0.4567696853980007,130.6929452316106,599.6223715944617,11.217507815989281,7.726663689146941,15.984368021438142,15.338097364895042
06073002705,2.0,4151.0,1275.0,1346.0,2084.0,303.2680539,13.821568627450981,0.3499422741295857,0.5342241467397574,137.84822161702422,408.7752470588236,6.114509803921568,10.929411764705883,16.47137254901961,16.47137254901961
06073002707,4.0,5767.0,1580.0,1671.0,1943.0,94.7761934,14.772890295358648,0.4072619002779133,0.5045927963413257,175.45088779345764,291.7644746835443,7.739240506329114,8.827215189873417,18.048101265822783,17.9873417721519
06073002708,4.0,5646.0,2053.0,2167.0,2142.0,158.1012517,14.172836499431726,0.49269700836521224,0.5849068476789356,119.37056434188857,347.82474427666824,9.67608377983439,10.872868972235752,15.069654164637116,17.17437895762299
06073002709,2.0,4250.0,1217.0,1232.0,1554.0,153.4051162,11.166666666666666,0.29775486321809924,0.6418868439760751,41.202382521309254,424.6694658997535,5.043549712407559,13.0,8.47822514379622,16.0
06073002710,2.0,4518.0,1209.0,1273.0,1722.0,169.4391881,11.602564102564102,0.29181316877906754,0.3380465086493514,108.43296398936826,521.3853846153846,4.615384615384615,4.384615384615385,14.538461538461538,15.76923076923077
06073002711,2.0,3443.0,919.0,982.0,1139.0,345.384025,13.285273848385929,0.39761760050823197,0.7113043927542271,94.0321336513398,793.6775843307944,7.23721436343852,16.0,14.0,14.23721436343852
06073002712,3.0,5151.0,1786.0,1898.0,2149.0,542.2626796999999,12.351063829787234,0.5378800555802687,0.49559807524559457,118.99240196692465,-30121.86098544233,11.886898096304591,8.114221724524077,14.61926091825308,12.433370660694289
06073002801,2.0,3262.0,901.0,1068.0,1246.0,708.2506221,11.725305216426193,0.31805590960243924,0.5749846482135713,162.56600030852206,767.4854162042175,5.334073251942287,11.659267480577137,12.008879023307436,14.670366259711432
06073002803,4.0,5117.0,2161.0,2431.0,2671.0,274.0741773,13.669597408607126,0.39462442812131526,0.3737419992312797,184.2515524720845,441.0597501156872,7.2290606200832945,6.3433595557612215,17.214715409532623,17.007866728366498
06073002804,3.0,5602.0,1400.0,1535.0,1934.0,363.4453053,13.827619047619045,0.4345823956248845,0.7206770273704561,101.79196878202465,615.2880285714285,8.485714285714286,16.282857142857143,14.101428571428572,14.997142857142856
06073002902,2.0,7406.0,2487.0,2612.0,2879.0,396.659746,16.59656882455435,0.5572967743505939,0.8635401400012124,193.734994575163,596.7877925211097,12.081222356252512,20.0,18.74909529553679,15.0
06073002903,3.0,4004.0,1324.0,1433.0,1822.0,347.7850957,13.8987915407855,0.41490101861571643,0.6981845875875883,106.87274413961087,524.5509063444109,8.661631419939576,15.03323262839879,14.392749244712991,15.45619335347432
06073002904,4.0,9674.0,2323.0,2576.0,2734.0,445.3881131,13.669034294733821,0.5121536917388617,0.5079968300732761,117.91269486684078,511.34326302195433,10.49892380542402,10.16874730951356,14.922083512699096,15.751183814033578
06073002905,3.0,4278.0,1673.0,1800.0,2140.0,283.24109309999994,15.6246264196055,0.639764541975336,0.6353486619452917,123.76539931167095,439.5917453676031,14.421996413628213,13.488344291691572,15.902570233114167,17.016138673042438
06073003001,3.0,4692.0,1177.0,1329.0,1920.0,587.7804765,12.674171622769753,0.46864550558615387,0.5981825225386939,59.25570708464435,453.92399320305856,9.548003398470689,12.148683092608326,10.458793542905692,16.71537807986406
06073003003,3.0,5755.0,1600.0,1646.0,2400.0,808.8166156,6.718541666666666,0.369865897473319,0.43280867557435504,42.23342218719083,-76281.4018125,7.5825,5.96625,8.60125,4.78
06073003004,2.0,5177.0,1358.0,1462.0,2266.0,314.0858448,12.445999018163965,0.3454083482058827,0.4723963503609955,86.41109736281975,349.6922533136966,5.91899852724595,7.8379970544918995,13.08100147275405,17.378497790868924
06073003101,3.0,4242.0,1132.0,1164.0,1784.0,259.5071381,12.140901060070671,0.2352168302034647,0.28763756113163735,113.30626770000814,317.71428445229685,3.5609540636042403,3.5282685512367493,15.593639575971732,17.284452296819786
06073003103,3.0,6431.0,1617.0,1742.0,2827.0,503.99652660000004,11.931869717584002,0.31105127242097375,0.49992512852239707,88.48000542268842,550.7277303648732,5.167594310451453,10.555967841682127,13.189239332096475,14.744588744588745
06073003105,2.0,4685.0,1138.0,1142.0,2187.0,299.1155384,13.637961335676625,0.3883159429821036,0.5697320695748982,98.99089712563548,338.1263268892794,7.34622144112478,11.750439367311072,14.0,17.36555360281195
06073003107,3.0,6039.0,1646.0,1709.0,2683.0,388.48048889999995,12.689955447549615,0.44076395369926674,0.5342464914525219,93.67499642840016,573.6567982989064,8.842648845686513,10.69805589307412,13.542527339003644,14.756986634264885
06073003108,2.0,3898.0,1020.0,1052.0,1826.0,267.8479986,13.595751633986929,0.49388810069234923,0.6654296796590693,109.56554834378225,811.2502549019608,9.850980392156863,14.276470588235295,15.149019607843137,13.574509803921568
06073003109,3.0,3477.0,841.0,841.0,1515.0,270.396588,11.052715021799443,0.5247976288458429,0.25249763495710825,82.94714994621279,810.996385255648,10.64922711058264,3.4887039239001187,12.45422116527943,13.634958382877526
06073003111,3.0,6897.0,1694.0,1816.0,2604.0,356.84180489999994,11.480617866981502,0.35635469107054724,0.434961410588152,69.35170542551731,506.58031286894925,6.651711924439197,8.051357733175916,11.054899645808737,16.035419126328218
06073003112,2.0,4680.0,1312.0,1357.0,2148.0,371.569212,13.0,0.3964423818311114,0.5489032128614224,106.70822964081735,457.1343902439025,7.637195121951219,9.454268292682928,14.545731707317072,15.908536585365853
06073003113,2.0,5085.0,1242.0,1310.0,2520.0,392.4783198,13.120772946859903,0.458738019830336,0.2790858371028537,120.14508612685606,252.92093397745572,9.049919484702093,3.57487922705314,15.42512077294686,17.624798711755233
06073003114,2.0,3532.0,792.0,837.0,1646.0,280.6850907,12.775252525252526,0.3909939298046959,0.3027375184444554,130.7176135681025,517.8307828282828,7.275252525252525,4.825757575757576,16.637626262626263,15.637626262626263
06073003115,4.0,7088.0,1835.0,1871.0,2977.0,378.78230809999997,12.08283378746594,0.39203106917190733,0.32779277208226903,105.6051264852234,549.9220435967302,7.247956403269755,5.753678474114442,14.334604904632153,15.41307901907357
06073003201,3.0,5446.0,1440.0,1580.0,1807.0,399.795445,13.772916666666667,0.30478423550122347,0.3824274868922031,146.53279514019627,285.0992083333333,5.029166666666667,7.625,16.983333333333334,18.008333333333333
06073003202,2.0,4563.0,1258.0,1410.0,2453.0,320.83859359999997,12.585320614732378,0.31862247402296306,0.5214690758825918,119.73866704816228,588.359960254372,5.0,9.503974562798092,15.313990461049285,15.189984101748808
06073003204,2.0,3392.0,999.0,1098.0,1679.0,760.2088332999999,10.29079079079079,0.5203990116859893,0.5754906477404117,82.34146306657972,-52228.13651651652,11.357357357357357,11.0,12.525525525525525,7.168168168168168
06073003207,3.0,6468.0,2064.0,2297.0,2814.0,1288.0897988000002,6.9662467700258395,0.41682394074727963,0.5046215184823718,64.61650588873185,-99999.0,8.063953488372093,10.16375968992248,10.784883720930232,1.0
06073003208,5.0,6701.0,2170.0,2352.0,3420.0,336.21216719999995,11.339247311827958,0.289250321799926,0.19136340328422738,116.60344339914806,499.34618433179725,5.049769585253456,2.587557603686636,14.445622119815669,15.753456221198157
06073003209,3.0,5663.0,1800.0,1878.0,2739.0,325.3671953,13.281203703703705,0.48260514543163874,0.602610171595095,130.14462625548165,499.1757611111111,9.694444444444445,11.943888888888889,13.184444444444445,15.84
06073003211,2.0,3489.0,917.0,937.0,1490.0,211.94705979999998,11.6130498000727,0.30694540251308405,0.5116001229106486,104.28885475510346,765.7017884405672,5.339149400218102,8.339149400218103,14.339149400218103,13.660850599781897
06073003212,2.0,4306.0,1022.0,1145.0,1942.0,310.0754118,12.929223744292239,0.5120786636488938,0.22232262030597913,130.07040795642163,443.9363698630137,10.678082191780822,3.0342465753424657,15.965753424657533,15.965753424657533
06073003213,2.0,4462.0,1094.0,1144.0,1974.0,295.7903137,9.056977452772701,0.22879869656885252,0.39999531236787855,92.8823312246736,-43602.662961608774,3.4405850091407677,6.356489945155393,14.0,8.272394881170019
06073003214,3.0,5376.0,1610.0,1652.0,2194.0,306.9397128,12.685093167701863,0.24434721559986808,0.3903505385139677,163.71351149781876,641.1333975155279,3.8167701863354035,8.644099378881988,17.095652173913045,14.729192546583851
06073003301,2.0,3916.0,947.0,1005.0,1674.0,376.8346659,16.390355508623724,0.6845367510305227,0.6122930870807956,150.29780574188564,263.1526293558606,15.438225976768743,11.945089757127771,16.972544878563887,18.50686378035903
06073003303,2.0,4847.0,1210.0,1256.0,1837.0,155.0362233,11.068870523415978,0.20460965738038053,0.3574724722425904,129.3963272350324,373.57677685950415,2.6198347107438016,5.479338842975206,12.15702479338843,17.0
06073003304,2.0,4230.0,1072.0,1092.0,1490.0,145.5265798,15.011660447761194,0.5079208677406712,0.5718104390392202,174.54239801785934,438.40513992537313,10.784514925373134,10.57089552238806,17.928171641791046,16.42910447761194
06073003305,3.0,5920.0,1663.0,1681.0,2510.0,318.62581309999996,14.181298857486471,0.43843779129615096,0.46586484097729997,226.59341561964206,324.5514792543596,8.488274203247144,7.483463619963921,17.447384245339748,17.11064341551413
06073003401,4.0,6711.0,2135.0,2171.0,2596.0,693.1248897999999,13.269555035128805,0.5020745561549682,0.6681688036876245,90.13289062053217,673.0736861826697,10.457142857142857,14.375175644028102,12.654332552693209,14.738173302107729
06073003403,3.0,3920.0,1095.0,1160.0,2007.0,341.9458756,14.333333333333334,0.5222975930847547,0.5537218120231091,119.71025126013329,377.40866666666665,10.971689497716895,10.35068493150685,15.30593607305936,17.03287671232877
06073003404,2.0,4942.0,1125.0,1198.0,2102.0,412.8208273,14.02637037037037,0.5331047240453057,0.7004213553477163,75.63888476970747,349.4061066666667,11.0,15.316444444444445,11.841777777777779,17.07911111111111
06073003501,3.0,4766.0,1094.0,1184.0,1718.0,293.5834636,14.734003656307127,0.40883421191836583,0.5224605153929747,184.09807684372913,304.59780621572213,7.748628884826325,9.47074954296161,18.16270566727605,17.42961608775137
06073003502,3.0,4537.0,1297.0,1385.0,2124.0,192.7691346,13.365073245952198,0.2846848565976572,0.4656370459263878,160.58680773473898,435.9096144949884,5.045489591364688,7.7139552814186585,17.551272166538165,16.164225134926753
06073003601,1.0,2877.0,742.0,787.0,1448.0,221.72653649999998,14.833333333333332,0.685839053982733,0.5810934388455296,125.11267454899335,592.78,16.0,11.0,16.0,15.0
06073003602,2.0,3213.0,780.0,798.0,1423.0,162.44403419999998,13.727564102564102,0.5397508131177545,0.48876216442728687,175.34556468672042,514.8867948717948,11.442307692307692,8.012820512820513,16.455128205128204,15.0
06073003603,3.0,4010.0,1009.0,1130.0,1857.0,167.45645770000002,13.102741988767757,0.3941005977463736,0.3870299106942986,187.31438448566325,610.2330128840435,6.975222993062438,5.591674925668979,18.308225966303272,14.716551040634291
06073003800,1.0,6252.0,0.0,0.0,822.0,443.26107629999996,16.333333333333332,0.7405323780619856,0.8200409447459069,64.51962856455305,71.08,17.0,19.0,11.0,20.0
06073003901,3.0,4406.0,1080.0,1139.0,1809.0,158.52478109999998,14.235030864197531,0.4819737759896285,0.3878177800196912,139.74064274186622,260.1118333333334,9.794444444444444,5.247222222222222,16.73148148148148,18.45277777777778
06073003902,4.0,4055.0,1152.0,1386.0,2115.0,288.3703949,15.260850694444445,0.7126275916930604,0.6122549018112898,115.8375654547979,314.0486197916667,16.11892361111111,12.534722222222221,13.901041666666666,17.5546875
06073004000,4.0,4828.0,1201.0,1330.0,2046.0,211.552194,15.170829864002219,0.5342926161785609,0.6036561486995511,139.25795428149263,333.0270857618651,11.240632805995004,11.810990840965863,16.757701915070776,17.228975853455452
06073004100,4.0,7371.0,2825.0,2967.0,3166.0,374.30460899999997,14.594690265486726,0.45440571739177865,0.6066588179237012,139.30955581005406,335.1021592920354,9.208849557522123,12.083185840707964,15.824778761061946,17.313274336283186
06073004200,4.0,6180.0,2331.0,2549.0,2906.0,616.0336434,8.96253396253396,0.39648632193178207,0.45525441268246103,117.44735377408266,-65507.038283998285,7.216645216645217,7.174603174603175,14.589017589017589,5.102960102960103
06073004300,3.0,3937.0,1758.0,1900.0,1982.0,251.61575249999999,15.38888888888889,0.3670983439769238,0.7088151712516287,175.07999647003265,417.31374288964736,6.831626848691695,15.617747440273037,18.391353811149035,16.550625711035266
06073004400,4.0,4187.0,1776.0,1906.0,2175.0,232.82898659999995,15.959928678678681,0.46175441602433065,0.6810582872670687,198.01308067772845,310.9494087837838,9.065315315315315,14.739301801801801,18.488175675675677,17.4893018018018
06073004501,3.0,2570.0,1254.0,1481.0,1566.0,81.0416341,15.180887825624668,0.3793819169685149,0.5946112471502053,146.50413186728477,168.11126794258374,7.484848484848484,11.55103668261563,16.954545454545453,19.07017543859649
06073004600,2.0,1968.0,1076.0,1195.0,1195.0,95.28546649999998,15.843246592317227,0.29518218133060725,0.6864249355616789,220.12159302078285,210.8404553903346,5.410780669144981,14.940520446096654,18.824349442379184,18.529739776951672
06073004700,2.0,1711.0,723.0,762.0,907.0,86.111879,16.845550945136004,0.6114025361525287,0.6302976724451682,169.6643544503916,177.48573997233748,13.146611341632088,12.853388658367912,18.536652835408024,19.0
06073004800,3.0,3879.0,1135.0,1284.0,1757.0,139.2116922,16.727019089574156,0.5379526489180693,0.5822997149083318,197.83846330173984,118.73359471365639,11.533920704845816,11.487224669603524,19.048458149779737,19.622026431718062
06073004900,3.0,5391.0,1506.0,1643.0,2183.0,191.5553794,14.429172200088534,0.3209307932899228,0.4842402235549105,187.90974081845567,340.90235723771576,5.758964143426295,8.854581673306773,18.50730411686587,17.4734395750332
06073005000,1.0,2360.0,699.0,752.0,1111.0,360.7687181,12.666666666666666,0.5241795889039476,0.3959304732205379,66.24255042360892,241.4,11.0,5.0,11.0,19.0
06073005100,2.0,6711.0,3485.0,4183.0,2891.0,393.7007235,16.50109995217599,0.8159136917329916,0.7044979773402774,105.11295327232102,313.1474490674318,19.064562410329987,15.942037302725968,14.187087517934003,17.812912482065997
06073005200,2.0,6616.0,4090.0,4698.0,2701.0,182.73489779999997,16.773105134474328,0.564586482796385,0.7434467741055686,142.3977450523596,146.35726650366746,12.036185819070905,17.132518337408314,16.16870415647922,19.566259168704157
06073005300,4.0,5570.0,2656.0,3023.0,2300.0,215.30885529999998,16.51882530120482,0.6815051753951145,0.6633712347075243,142.84886612300068,272.77507906626505,15.61972891566265,14.074548192771084,16.650602409638555,18.058734939759034
06073005400,4.0,7717.0,4922.0,6183.0,3181.0,388.1209584,16.92811187864012,0.6895605035663716,0.5121172863414457,283.6294808361346,181.64752539618044,16.01564404713531,9.093051605038601,19.11133685493702,19.118650954896385
06073005500,1.0,280.0,0.0,0.0,101.0,109.578966,17.0,0.9015666752789386,0.6010444501859591,440.1370241073456,517.67,20.0,12.0,20.0,15.0
06073005600,2.0,4549.0,3042.0,3307.0,2262.0,1375.4678181999998,16.69033530571992,0.6664142450332591,0.6708047094914552,144.57016485798738,226.69165680473373,14.828402366863905,14.532544378698224,16.562130177514792,18.828402366863905
06073005700,2.0,1612.0,844.0,900.0,806.0,67.29817919999999,15.406990521327014,0.48802430686327175,0.48586465798975603,150.45835889935572,59.87392180094787,9.883886255924171,7.441943127962086,17.558056872037916,20.0
06073005800,1.0,3541.0,2257.0,2767.0,1808.0,199.72524669999999,17.666666666666664,0.8932824406829659,0.7126230787389696,119.66198762992941,179.71,20.0,16.0,16.0,19.0
06073005900,3.0,3209.0,1987.0,2140.0,1614.0,103.5946982,16.94606609629257,0.6486587769554861,0.5621279036505107,207.15588313439503,177.08344237544037,14.723200805234022,10.129843985908405,19.036738802214394,19.3749370910921
06073006000,3.0,4243.0,2261.0,2484.0,1833.0,249.3300775,16.852793749078582,0.66362183852477,0.6984142896857432,159.40153875259165,302.4857319770013,14.901371074745688,15.631578947368421,17.596638655462186,17.695267580716497
06073006100,2.0,2280.0,1135.0,1275.0,1204.0,220.44359329999997,15.56005873715125,0.5889259640009104,0.791497369467922,128.4140027208903,683.0189339207049,12.558590308370045,18.72070484581498,16.400881057268723,14.63964757709251
06073006200,1.0,23.0,0.0,0.0,140.0,804.382159,13.0,0.7025651301373961,0.5556544311427803,88.88272719634001,882.46,16.0,10.0,13.0,13.0
06073006300,1.0,3715.0,0.0,23.0,485.0,491.09345879999995,8.833333333333334,0.7165561920175993,0.5627904222895159,80.3978943162417,-99999.0,17.0,10.0,12.0,1.0
06073006500,3.0,3285.0,1620.0,1731.0,1397.0,918.5480422999999,17.592181069958848,0.8856264091635394,0.8531594535193703,148.78322404002907,447.8227654320987,20.0,19.691358024691358,16.530864197530864,16.4
06073006600,1.0,1805.0,452.0,525.0,423.0,125.8420996,17.333333333333332,0.8273397887718026,0.7539837123636579,203.5159941021836,602.16,19.0,17.0,19.0,15.0
06073006801,1.0,2861.0,1415.0,1473.0,1316.0,166.20637879999998,16.166666666666668,0.48393513401252447,0.8116311864495969,146.38571741748336,396.97,10.0,19.0,17.0,17.0
06073006802,3.0,5400.0,2460.0,2560.0,2531.0,253.62195739999999,15.293224932249323,0.6214173561990085,0.7823245992340602,117.76116516964616,684.628081300813,13.869918699186991,18.520325203252032,14.547967479674798,15.136585365853659
06073006900,3.0,5762.0,2155.0,2262.0,2358.0,449.8304769,12.24044856921887,0.41171693993255465,0.7173232807580622,147.2669148354358,-57418.948816705335,7.878886310904872,15.901624129930395,17.10951276102088,7.721577726218097
06073007002,3.0,2967.0,1197.0,1264.0,1328.0,356.6713059,13.191729323308273,0.3820601734872996,0.6290409871075858,123.70025270236042,721.592940685046,6.5622389306599835,12.970760233918128,15.680033416875522,14.128654970760234
06073007100,3.0,4701.0,2164.0,2373.0,1879.0,708.1362148,14.579559457794208,0.492287637900181,0.5986466627242893,123.6762965944266,379.3682162661737,9.778650646950092,11.710720887245841,15.85536044362292,17.138632162661736
06073007200,2.0,6082.0,1517.0,1603.0,1930.0,693.1194536,13.04032080861349,0.44694313012753495,0.3424196120965238,170.92197769009428,913.0808635464732,8.758075148319051,5.483849703361899,18.689518787079763,13.310481212920237
06073007301,4.0,5393.0,2836.0,3104.0,2812.0,212.0849416,15.64433474377057,0.2970685539331475,0.6490577207094237,150.28775669371998,49.97514809590973,5.229901269393512,13.572637517630465,17.816643159379407,19.71509167842031
06073007302,3.0,2220.0,886.0,905.0,1013.0,206.3131798,12.796087283671934,0.4071837763241792,0.4786326607269184,144.01351480132985,883.6801805869075,7.345372460496614,8.01354401805869,17.054176072234764,13.654627539503386
06073007400,6.0,7505.0,3156.0,3249.0,3245.0,373.48028339999996,14.717522179974655,0.35418034673576887,0.5736233115813913,180.13393096498487,318.47235424588087,6.523130544993663,11.101394169835235,17.78295310519645,17.557351077313054
06073007501,5.0,4049.0,2195.0,2378.0,2266.0,255.4566749,15.25125284738041,0.34915214950098394,0.5736364596535296,209.62077631602295,290.01581776765374,6.94624145785877,11.573576309794989,18.678359908883827,17.815489749430522
06073007502,3.0,3175.0,1652.0,1858.0,1779.0,166.20168389999998,16.548527037933816,0.6712833369766823,0.6736855040181511,171.7829873419258,428.9413438256659,15.044794188861985,14.33232445520581,18.289346246973366,16.66767554479419
06073007600,7.0,4746.0,2469.0,3809.0,1959.0,2081.0544551999997,14.375455650060756,0.5103522125183929,0.4568697852431271,294.98366580354593,-23226.657391656543,10.925070878898339,8.196840826245444,19.479951397326854,14.085459700283515
06073007701,3.0,3864.0,2160.0,2387.0,1743.0,140.5106969,14.8625,0.35518910549328114,0.6297471544988467,194.25846678281792,446.0055185185185,6.342592592592593,12.91851851851852,18.7625,16.194444444444443
06073007702,4.0,4093.0,2159.0,2332.0,1938.0,160.4375822,13.106144820132776,0.23221330691053071,0.5645657251068394,187.38079250590542,450.1681936081519,3.7225567392311256,10.269569245020843,16.188976377952756,16.133395090319592
06073007800,5.0,6179.0,2488.0,2795.0,2517.0,496.21040560000006,15.378215434083602,0.6351025954756321,0.5446617853857912,131.32783767640325,365.40321543408356,13.768890675241158,11.966639871382636,16.29903536977492,16.967845659163988
06073007903,4.0,4220.0,2197.0,2621.0,2370.0,187.2209983,15.573357608860567,0.5703861580536186,0.5844623915975314,254.1794473878645,462.31060537096033,12.18570778334092,11.876194811106053,18.338188438780154,16.35093309057806
06073007905,2.0,2895.0,1320.0,1658.0,1388.0,141.1741604,17.244318181818183,0.728808717625843,0.5719966136704472,272.59738851957974,250.45250000000004,17.068181818181817,10.670454545454545,19.46590909090909,18.397727272727273
06073007907,2.0,3670.0,1726.0,1799.0,1805.0,116.0880742,17.168887601390498,0.5902320884293545,0.6553533559002788,206.15018189651784,206.66433371958286,12.569524913093858,13.860950173812283,19.430475086906142,18.860950173812284
06073007908,2.0,3498.0,1479.0,1568.0,1715.0,113.46436639999999,16.549357674104126,0.32449074815300605,0.8310180645834138,198.54920661083295,268.46569303583505,5.870182555780933,19.425963488843813,18.80865449628127,18.19134550371873
06073007910,2.0,2993.0,1534.0,1753.0,1549.0,166.5147596,18.815080399826165,0.8508950361649138,0.6939822781207662,309.4122684043777,223.95187744458931,19.554758800521512,15.335723598435463,20.0,19.0
06073008002,3.0,2944.0,1071.0,1110.0,1140.0,269.73188899999997,11.070494864612511,0.30038798492767693,0.6292306093139688,132.42887629168303,-39234.5494117647,5.086834733893557,12.88795518207283,15.99719887955182,8.22689075630252
06073008003,3.0,4120.0,1719.0,1854.0,1729.0,185.4826498,15.39237929028505,0.39043049899285004,0.7313345760263101,152.45353908993715,354.27385689354276,7.0837696335078535,16.49912739965096,16.94415357766143,17.44153577661431
06073008006,5.0,3971.0,1878.0,2161.0,2045.0,235.4188417,16.226393326233584,0.6142758891783051,0.7423078796479821,165.7861874951303,424.5218849840255,13.777422790202342,16.49254526091587,17.297124600638977,16.24707135250266
06073008101,5.0,3859.0,1739.0,2217.0,1593.0,288.3202336,17.4374161395438,0.575947798134492,0.7629027035387118,225.2963974692977,268.9241115583669,12.304197814836114,17.096607245543417,19.34962622196665,18.262219666474987
06073008102,3.0,3542.0,1437.0,1525.0,1378.0,339.3666458,16.70030155416377,0.5485238239294615,0.6508398152630429,203.21065798774717,273.7920320111343,11.693806541405706,13.535142658315936,19.35212247738344,18.134307585247043
06073008200,3.0,2900.0,1794.0,2305.0,1248.0,321.692077,18.16722408026756,0.8727287794666531,0.7675087206170951,253.8086336409976,384.42150501672245,19.58361204013378,17.085284280936456,19.510590858416947,16.656633221850612
06073008301,3.0,2996.0,1228.0,1309.0,1241.0,580.8634062,7.706840390879479,0.4284291516451596,0.6135485668548177,78.86399510070342,-99999.0,8.300488599348535,11.927524429967427,12.006514657980455,1.0
06073008303,3.0,3571.0,1419.0,1743.0,1210.0,1088.7542288,8.666784120272492,0.5903574801366598,0.7002778219519713,61.87857653036082,-99999.0,12.906272022551093,15.242424242424242,10.926004228329809,1.0
