geo_id,tract_name,total_population,total_crime_count,violent_crime_count,property_crime_count,crime_rate_per_1000,violent_crime_rate_per_1000,property_crime_rate_per_1000,violent_safety_score,property_safety_score,safety_score,low_population_flag
06073013701,Census Tract 137.01; San Diego County; California,2541,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013702,Census Tract 137.02; San Diego County; California,5743,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013801,Census Tract 138.01; San Diego County; California,5381,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013802,Census Tract 138.02; San Diego County; California,3125,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013903,Census Tract 139.03; San Diego County; California,3471,1,0,0,0.28810141169691733,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013905,Census Tract 139.05; San Diego County; California,4486,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013906,Census Tract 139.06; San Diego County; California,4830,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013907,Census Tract 139.07; San Diego County; California,3616,1,0,0,0.27654867256637167,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013908,Census Tract 139.08; San Diego County; California,3853,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073013909,Census Tract 139.09; San Diego County; California,4742,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073014001,Census Tract 140.01; San Diego County; California,5020,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073014002,Census Tract 140.02; San Diego County; California,4093,25,2,1,6.10798924993892,0.4886391399951136,0.2443195699975568,40.245566166439296,49.79536152796725,43.58799454297408,False
06073014101,Census Tract 141.01; San Diego County; California,4139,3,0,2,0.724812756704518,0.0,0.48320850446967867,74.07912687585265,47.47612551159618,64.7680763983629,False
06073014102,Census Tract 141.02; San Diego County; California,3608,98,5,24,27.161862527716185,1.385809312638581,6.651884700665189,30.15006821282401,32.0600272851296,30.818553888130964,False
06073014200,Census Tract 142; San Diego County; California,7017,5,1,1,0.7125552230297848,0.14251104460595695,0.14251104460595695,47.748976807639835,50.61391541609823,48.75170532060027,False
06073014300,Census Tract 143; San Diego County; California,4282,1,0,0,0.2335357309668379,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073014400,Census Tract 144; San Diego County; California,4426,13,1,0,2.937189335743335,0.22593764121102577,0.0,45.70259208731241,75.51159618008185,56.13574351978171,False
06073014500,Census Tract 145; San Diego County; California,4031,3,0,0,0.7442322004465393,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073014601,Census Tract 146.01; San Diego County; California,4791,6,0,3,1.2523481527864746,0.0,0.6261740763932373,74.07912687585265,46.65757162346521,64.48158253751706,False
06073014602,Census Tract 146.02; San Diego County; California,5155,1,1,0,0.19398642095053345,0.19398642095053345,0.0,46.11186903137789,75.51159618008185,56.401773533424276,False
06073014701,Census Tract 147.01; San Diego County; California,3688,2,0,1,0.5422993492407809,0.0,0.27114967462039047,74.07912687585265,48.97680763983628,65.29331514324693,False
06073014702,Census Tract 147.02; San Diego County; California,3996,12,0,3,3.003003003003003,0.0,0.7507507507507507,74.07912687585265,46.24829467939973,64.33833560709414,False
06073014803,Census Tract 148.03; San Diego County; California,4692,6,3,1,1.278772378516624,0.639386189258312,0.21312872975277067,38.47203274215553,50.068212824010914,42.53069577080491,False
06073014804,Census Tract 148.04; San Diego County; California,4527,4,0,1,0.8835873647006848,0.0,0.2208968411751712,74.07912687585265,49.931787175989086,65.6275579809004,False
06073014805,Census Tract 148.05; San Diego County; California,5131,9,0,0,1.754044045994933,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073014806,Census Tract 148.06; San Diego County; California,3277,8,0,3,2.4412572474824534,0.0,0.91547146780592,74.07912687585265,45.97544338335607,64.24283765347886,False
06073014901,Census Tract 149.01; San Diego County; California,4994,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073014902,Census Tract 149.02; San Diego County; California,3018,1,0,0,0.3313452617627568,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015001,Census Tract 150.01; San Diego County; California,4418,2,0,0,0.4526935264825713,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015002,Census Tract 150.02; San Diego County; California,2984,6,2,0,2.0107238605898123,0.6702412868632708,0.0,38.062755798090045,75.51159618008185,51.16984993178718,False
06073015100,Census Tract 151; San Diego County; California,4811,7,0,1,1.454998960715028,0.0,0.20785699438786115,74.07912687585265,50.204638472032734,65.72305593451568,False
06073015200,Census Tract 152; San Diego County; California,3730,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015301,Census Tract 153.01; San Diego County; California,3347,1,0,0,0.29877502240812664,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015302,Census Tract 153.02; San Diego County; California,4518,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015403,Census Tract 154.03; San Diego County; California,2580,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015405,Census Tract 154.05; San Diego County; California,5434,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015406,Census Tract 154.06; San Diego County; California,2704,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015407,Census Tract 154.07; San Diego County; California,3640,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015408,Census Tract 154.08; San Diego County; California,4482,1,0,0,0.22311468094600623,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015501,Census Tract 155.01; San Diego County; California,5665,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015502,Census Tract 155.02; San Diego County; California,3013,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015601,Census Tract 156.01; San Diego County; California,6110,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015602,Census Tract 156.02; San Diego County; California,2732,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015701,Census Tract 157.01; San Diego County; California,6513,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015704,Census Tract 157.04; San Diego County; California,4928,1,0,0,0.20292207792207795,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015705,Census Tract 157.05; San Diego County; California,3771,2,0,1,0.5303632988597189,0.0,0.26518164942985945,74.07912687585265,49.24965893587995,65.38881309686221,False
06073015706,Census Tract 157.06; San Diego County; California,2458,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015801,Census Tract 158.01; San Diego County; California,3947,13,2,1,3.293640739802382,0.5067139599695972,0.2533569799847986,39.83628922237381,49.5225102319236,43.22646657571623,False
06073015802,Census Tract 158.02; San Diego County; California,4479,2,0,0,0.44652824291136417,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015901,Census Tract 159.01; San Diego County; California,3442,1,0,0,0.2905287623474724,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073015902,Census Tract 159.02; San Diego County; California,5586,1,1,0,0.17901897601145722,0.17901897601145722,0.0,46.793997271487044,75.51159618008185,56.84515688949523,False
06073016000,Census Tract 160; San Diego County; California,2424,1,0,0,0.41254125412541254,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016100,Census Tract 161; San Diego County; California,6199,2,0,0,0.32263268269075657,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016201,Census Tract 162.01; San Diego County; California,5537,5,1,1,0.9030160736861117,0.18060321473722232,0.18060321473722232,46.65757162346521,50.4774897680764,47.994542974079124,False
06073016202,Census Tract 162.02; San Diego County; California,3470,1,0,0,0.2881844380403458,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016301,Census Tract 163.01; San Diego County; California,5120,2,0,0,0.390625,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016302,Census Tract 163.02; San Diego County; California,5669,1,0,0,0.1763979537837361,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016401,Census Tract 164.01; San Diego County; California,5194,1,0,0,0.19252984212552945,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016403,Census Tract 164.03; San Diego County; California,5362,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016404,Census Tract 164.04; San Diego County; California,4110,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016502,Census Tract 165.02; San Diego County; California,7767,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016503,Census Tract 165.03; San Diego County; California,2912,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016504,Census Tract 165.04; San Diego County; California,6521,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016606,Census Tract 166.06; San Diego County; California,3704,1,0,1,0.2699784017278618,0.0,0.2699784017278618,74.07912687585265,49.113233287858115,65.34106412005457,False
06073016607,Census Tract 166.07; San Diego County; California,7167,2,0,0,0.27905678805636946,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016608,Census Tract 166.08; San Diego County; California,2471,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016609,Census Tract 166.09; San Diego County; California,5673,2,0,0,0.35254715318173807,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016610,Census Tract 166.10; San Diego County; California,4853,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016613,Census Tract 166.13; San Diego County; California,1945,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016614,Census Tract 166.14; San Diego County; California,4075,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016615,Census Tract 166.15; San Diego County; California,4230,1,0,0,0.23640661938534277,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016616,Census Tract 166.16; San Diego County; California,3568,1,0,0,0.2802690582959641,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016617,Census Tract 166.17; San Diego County; California,3607,6,1,1,1.6634322151372332,0.2772387025228722,0.2772387025228722,44.61118690313779,48.70395634379263,46.043656207366986,False
06073016618,Census Tract 166.18; San Diego County; California,3649,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016619,Census Tract 166.19; San Diego County; California,4319,1,0,0,0.23153507756425099,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016620,Census Tract 166.20; San Diego County; California,2411,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016621,Census Tract 166.21; San Diego County; California,4265,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016703,Census Tract 167.03; San Diego County; California,3003,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016704,Census Tract 167.04; San Diego County; California,7583,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016705,Census Tract 167.05; San Diego County; California,4792,1,0,0,0.20868113522537562,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016706,Census Tract 167.06; San Diego County; California,2694,1,0,0,0.3711952487008166,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016804,Census Tract 168.04; San Diego County; California,9452,3,1,1,0.31739314430808296,0.10579771476936098,0.10579771476936098,48.15825375170532,51.023192360163705,49.160982264665755,False
06073016806,Census Tract 168.06; San Diego County; California,4131,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016807,Census Tract 168.07; San Diego County; California,7822,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016809,Census Tract 168.09; San Diego County; California,5899,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016810,Census Tract 168.10; San Diego County; California,2948,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016811,Census Tract 168.11; San Diego County; California,5026,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016812,Census Tract 168.12; San Diego County; California,2978,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016813,Census Tract 168.13; San Diego County; California,3322,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016901,Census Tract 169.01; San Diego County; California,7427,3,0,0,0.40393160091557834,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073016902,Census Tract 169.02; San Diego County; California,2425,0,0,0,0.0,0.0,0.0,74.07912687585265,75.51159618008185,74.58049113233287,False
06073017006,Census Tract 170.06; San Diego County; California,3028,16,0,9,5.284015852047556,0.0,2.97225891677675,74.07912687585265,42.155525238744886,62.905866302864936,False
